popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
66,177386,TRUE,0.494,0.628,7,-7.615,1,0.0541,0.0814,0,0.111,0.101,129.966,3
27,297160,FALSE,0.758,0.525,0,-8.439,1,0.0493,0.849,0.00206,0.0399,0.858,107.543,4
44,166590,FALSE,0.728,0.379,0,-10.252,1,0.0524,0.831,0.000482,0.154,0.384,132.024,3
65,262440,TRUE,0.557,0.886,11,-4.196,0,0.0498,0.000595,9.84E-05,0.0904,0.17,114.025,4
62,199120,FALSE,0.64,0.977,8,-5.369,1,0.0555,0.00461,1.68E-05,0.371,0.493,142.019,4
45,278260,FALSE,0.546,0.903,3,-6.256,1,0.0572,0.00249,0.00477,0.515,0.0715,138.006,4
50,295613,FALSE,0.39,0.294,6,-10.722,1,0.0328,0.796,0,0.0785,0.174,177.679,4
0,210373,FALSE,0.785,0.877,9,-6.155,0,0.0574,0.0204,0.00915,0.19,0.939,120.763,4
21,283548,FALSE,0.31,0.76,7,-7.507,1,0.0766,0.0191,5.36E-06,0.0698,0.2,129.982,4
0,150226,TRUE,0.427,0.9,6,-3.904,1,0.242,0.0127,0,0.18,0.873,95.688,3
0,257732,FALSE,0.212,0.106,7,-20.938,1,0.0433,0.969,0.0376,0.0937,0.0398,83.746,4
5,204693,FALSE,0.726,0.554,1,-14.206,1,0.0318,0.00206,0.511,0.171,0.729,115.252,4
59,162375,TRUE,0.709,0.7,1,-4.834,1,0.0746,0.00171,0.0155,0.711,0.397,145.04,4
64,218186,FALSE,0.299,0.329,3,-10.096,1,0.0279,0.756,0.0105,0.0559,0.392,132.282,4
66,197373,FALSE,0.465,0.813,7,-4.321,1,0.0841,0.00281,0,0.0464,0.614,148.029,4
56,231040,FALSE,0.467,0.937,5,-8.285,1,0.0483,0.0269,0,0.235,0.848,158.071,4
36,178866,FALSE,0.403,0.897,11,-4.367,0,0.0689,0.00258,0,0.433,0.586,77.825,4
20,171466,FALSE,0.555,0.605,11,-5.843,1,0.0302,0.619,0.0236,0.297,0.856,110.521,4
0,121555,FALSE,0.431,0.105,11,-19.389,1,0.0464,0.963,4.72E-05,0.107,0.206,76.254,4
0,264503,FALSE,0.596,0.448,5,-9.616,1,0.0396,0.365,5.22E-06,0.207,0.796,83.293,4
24,396400,FALSE,0.148,0.0865,5,-21.967,1,0.0496,0.976,0.918,0.0883,0.0393,139.151,4
31,162880,FALSE,0.675,0.453,3,-8.95,1,0.0285,0.522,0,0.0849,0.415,116.981,4
0,205133,FALSE,0.309,0.564,6,-6.955,0,0.038,0.119,0.00175,0.111,0.488,179.106,3
8,238338,FALSE,0.623,0.461,9,-13.426,0,0.0383,0.033,0.00982,0.114,0.192,123.031,4
1,155533,FALSE,0.876,0.673,8,-7.15,1,0.139,0.0524,0.00571,0.0813,0.462,113.995,4
64,242833,FALSE,0.744,0.415,6,-8.417,1,0.161,0.449,0,0.111,0.692,145.988,4
73,176561,FALSE,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
53,162442,FALSE,0.548,0.835,1,-5.094,1,0.0394,0.00874,0.000653,0.238,0.385,160.022,4
53,248854,FALSE,0.411,0.706,2,-7.321,1,0.0372,0.0126,0,0.149,0.274,144.049,4
57,266309,FALSE,0.766,0.909,2,-6.181,0,0.0693,0.196,0,0.106,0.51,99.958,4
21,312426,FALSE,0.679,0.833,7,-7.499,1,0.0729,0.00716,0.00186,0.0724,0.574,95.001,4
40,178105,FALSE,0.569,0.493,11,-6.181,1,0.026,0.737,0,0.146,0.619,95.071,3
53,237840,FALSE,0.701,0.481,2,-8.113,0,0.0337,0.742,0,0.174,0.333,133.963,4
43,250727,FALSE,0.686,0.823,5,-4.657,1,0.276,0.39,3.68E-05,0.144,0.498,89.833,4
18,373040,FALSE,0.549,0.961,7,-3.225,0,0.129,0.0232,0.39,0.12,0.383,169.828,4
29,158896,TRUE,0.673,0.969,9,-0.362,1,0.129,0.0125,0.00493,0.261,0.248,145.005,4
60,162726,FALSE,0.543,0.206,6,-18.037,1,0.0319,0.94,0.453,0.385,0.13,113.107,3
54,185606,FALSE,0.754,0.442,6,-8.801,1,0.0481,0.0078,1.90E-05,0.106,0.33,110.028,4
2,263933,TRUE,0.639,0.671,9,-4.563,0,0.0375,0.105,0,0.242,0.73,92.012,4
51,208000,FALSE,0.362,0.752,0,-4.449,0,0.0384,0.161,0,0.135,0.282,149.548,4
1,181728,FALSE,0.686,0.856,9,-2.717,0,0.0426,0.0896,0,0.0648,0.733,123.997,4
20,160547,FALSE,0.76,0.893,9,-3.176,0,0.164,0.224,1.14E-06,0.149,0.631,149.963,4
27,159720,FALSE,0.484,0.726,8,-5.022,1,0.283,0.0158,0,0.213,0.398,109.338,4
42,362798,FALSE,0.368,0.746,11,-5.454,1,0.0438,0.0768,0,0.723,0.161,78.003,4
27,224240,FALSE,0.659,0.506,9,-9.375,1,0.0337,0.602,1.57E-05,0.102,0.721,83.97,4
47,301285,FALSE,0.468,0.913,6,-5.67,1,0.072,0.0265,0.0769,0.0787,0.187,109.003,4
21,280573,FALSE,0.49,0.971,10,-1.856,0,0.189,0.233,2.60E-06,0.117,0.611,179.96,4
61,138071,FALSE,0.58,0.777,9,-5.802,0,0.11,0.175,0,0.234,0.826,104.752,4
1,318592,FALSE,0.648,0.827,11,-5.823,0,0.0863,0.00533,0.00474,0.133,0.17,124.983,4
19,287241,FALSE,0.581,0.865,6,-3.208,1,0.0316,0.287,1.03E-05,0.0896,0.599,109.946,4
30,251200,FALSE,0.557,0.52,7,-7.204,1,0.0248,0.321,1.53E-05,0.232,0.325,161.19,4
20,272840,FALSE,0.324,0.584,10,-10.741,1,0.0325,0.000958,0.000308,0.144,0.334,112.051,4
66,170322,FALSE,0.871,0.496,10,-9.29,1,0.0721,0.035,2.83E-05,0.0742,0.287,93.033,4
0,129332,FALSE,0.798,0.625,4,-6.83,1,0.13,0.383,3.33E-05,0.125,0.774,92.994,4
49,267320,FALSE,0.471,0.973,1,-4.35,1,0.0806,2.29E-05,0.621,0.0243,0.152,130.034,4
11,261562,FALSE,0.806,0.99,4,-3.574,1,0.233,0.00981,0.832,0.496,0.221,128.009,4
0,160840,FALSE,0.537,0.521,3,-11.326,1,0.0606,0.56,0.00665,0.0879,0.961,199.362,4
9,418901,FALSE,0.159,0.256,1,-19.717,1,0.0387,0.717,0.944,0.0944,0.0379,109.081,4
0,206986,FALSE,0.822,0.744,9,-6.096,1,0.094,0.173,7.03E-05,0.0692,0.747,94.04,4
1,226133,FALSE,0.591,0.518,10,-8.632,1,0.0303,0.498,0,0.034,0.777,105.382,4
54,197227,TRUE,0.706,0.73,7,-5.017,1,0.286,0.391,0.1,0.0871,0.612,63.951,3
68,238026,FALSE,0.526,0.358,4,-7.239,0,0.0243,0.525,0,0.0942,0.399,78.989,3
44,274773,FALSE,0.346,0.717,2,-7.727,0,0.138,0.347,0,0.225,0.838,182.498,4
1,171426,FALSE,0.163,0.0785,2,-21.377,1,0.0328,0.979,0.13,0.107,0.047,147.027,3
8,121904,FALSE,0.924,0.164,0,-17.193,0,0.225,0.0203,2.28E-05,0.0823,0.203,126.083,4
39,208901,FALSE,0.823,0.579,0,-6.503,1,0.0282,0.727,1.21E-06,0.197,0.83,122.963,4
0,267493,FALSE,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.20E-06,0.33,0.715,126.042,4
50,296000,FALSE,0.487,0.991,6,-1.741,1,0.0673,2.73E-05,0,0.177,0.369,110.019,4
19,195107,FALSE,0.465,0.902,0,-5.689,0,0.0667,0.00108,0.409,0.339,0.069,75.186,4
0,123680,TRUE,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4
23,136066,FALSE,0.678,0.332,2,-14.893,1,0.0634,0.793,4.51E-06,0.138,0.895,79.257,4
74,142969,TRUE,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81E-05,0.111,0.286,151.901,4
22,336946,TRUE,0.575,0.945,4,-2.385,1,0.712,0.839,0,0.752,0.6,115.992,4
0,208626,FALSE,0.664,0.783,9,-6.602,0,0.0321,0.00531,0.327,0.0245,0.976,100.204,4
39,191026,FALSE,0.663,0.477,1,-8.839,1,0.0414,0.644,0,0.122,0.643,143.173,4
45,261200,FALSE,0.541,0.467,7,-16.06,0,0.0294,0.549,0.964,0.131,0.464,139.998,4
44,225600,FALSE,0.427,0.872,9,-6.015,1,0.0948,0.151,3.77E-06,0.763,0.682,157.192,4
24,183494,FALSE,0.505,0.954,0,-2.391,1,0.056,0.0363,1.27E-06,0.335,0.738,149.993,4
58,246813,FALSE,0.493,0.947,0,-0.717,1,0.0701,0.111,0,0.345,0.656,137.124,4
0,162066,FALSE,0.632,0.529,4,-6.556,1,0.0854,0.73,0,0.16,0.575,148.176,4
93,225388,TRUE,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69E-06,0.0698,0.642,115.042,4
0,249293,FALSE,0.646,0.693,7,-8.08,0,0.0436,0.162,5.79E-06,0.263,0.825,115.514,4
3,279635,FALSE,0.785,0.7,9,-5.81,0,0.0406,0.0179,0.00251,0.0823,0.296,122.031,4
53,280990,FALSE,0.587,0.906,11,-4.655,0,0.0419,0.000212,0.944,0.104,0.184,127.98,4
57,233240,TRUE,0.522,0.718,1,-5.59,1,0.0458,0.000447,0,0.363,0.58,141.042,4
24,189933,FALSE,0.551,0.36,5,-9.791,0,0.0316,0.864,0.000259,0.38,0.589,116.279,4
27,173604,FALSE,0.434,0.485,5,-7.931,0,0.0313,0.0113,0.0101,0.311,0.404,113.93,3
30,168733,TRUE,0.579,0.711,4,-6.387,1,0.234,0.0125,0,0.153,0.404,158.167,4
50,271786,FALSE,0.452,0.161,11,-14.383,1,0.0346,0.963,0.00102,0.0983,0.173,131.644,4
42,207706,FALSE,0.609,0.965,7,-5.245,1,0.112,0.000877,0.000806,0.188,0.783,140.121,4
55,196720,FALSE,0.523,0.783,3,-6.38,0,0.0331,0.00062,0.00447,0.22,0.723,132.474,4
24,130212,TRUE,0.766,0.722,9,-5.47,1,0.177,0.149,0.0015,0.119,0.713,94.025,4
49,275626,FALSE,0.672,0.711,5,-8.798,0,0.206,0.198,0,0.102,0.791,180.037,4
36,190208,FALSE,0.737,0.771,7,-4.551,0,0.0339,0.0377,0,0.075,0.437,110.058,4
36,323699,FALSE,0.662,0.65,7,-7.135,0,0.0325,0.767,6.26E-06,0.768,0.781,159.928,4
26,163500,FALSE,0.827,0.604,8,-8.976,0,0.244,0.643,1.86E-05,0.163,0.766,140.923,4
46,275961,FALSE,0.406,0.764,11,-6.49,1,0.0398,0.151,0,0.378,0.349,77.546,4
0,244053,FALSE,0.79,0.606,4,-7.699,1,0.0519,0.014,0.00488,0.133,0.903,135.276,4
12,129666,FALSE,0.709,0.967,7,-5.461,1,0.0775,0.487,0.932,0.0832,0.395,113.985,4
52,189839,FALSE,0.682,0.941,0,-3.294,1,0.0371,0.0289,0.00899,0.25,0.922,156.099,4
38,187300,FALSE,0.408,0.0298,4,-17.353,1,0.0346,0.985,0.872,0.12,0.0361,49.995,3
23,171773,FALSE,0.519,0.0874,4,-23.828,0,0.0486,0.954,0.926,0.11,0.595,88.783,4
79,197935,FALSE,0.722,0.851,7,-3.873,0,0.0639,0.0319,0,0.108,0.452,126.885,4
18,293395,TRUE,0.382,0.837,6,-7.76,1,0.0579,9.16E-05,0,0.113,0.0578,128.987,4
61,190893,FALSE,0.73,0.634,10,-5.084,0,0.0509,0.181,2.24E-06,0.118,0.182,126.022,4
26,221013,FALSE,0.444,0.463,9,-10.616,1,0.0299,0.168,5.74E-05,0.139,0.278,170.048,4
59,164745,FALSE,0.67,0.225,11,-18.001,0,0.0316,0.913,0.923,0.0792,0.1,117.94,4
41,139612,FALSE,0.287,0.245,11,-20.674,0,0.0493,0.915,0.836,0.112,0.624,84.056,4
45,233733,FALSE,0.513,0.872,9,-4.921,1,0.0481,0.00235,6.11E-05,0.0807,0.525,120.399,4
24,256519,FALSE,0.542,0.793,8,-8.203,1,0.053,0.0423,3.95E-06,0.0814,0.708,173.931,4
29,316333,FALSE,0.515,0.873,5,-3.76,0,0.038,7.54E-05,0,0.538,0.476,119.988,4
42,286816,FALSE,0.64,0.547,0,-6.854,1,0.0382,0.627,0,0.111,0.289,127.897,4
36,166493,FALSE,0.597,0.708,11,-10.358,0,0.0305,0.000102,0,0.0673,0.695,104.408,4
58,232211,FALSE,0.847,0.934,9,-5.381,1,0.0442,0.00783,0.494,0.0797,0.863,126.035,4
39,255327,FALSE,0.609,0.68,11,-5.912,1,0.0299,0.318,0,0.126,0.695,139.97,4
16,242186,FALSE,0.653,0.811,11,-5.433,1,0.0319,0.000612,2.86E-05,0.135,0.659,128.023,4
34,210706,FALSE,0.439,0.424,8,-11.997,1,0.0565,0.842,0,0.119,0.614,138.01,4
19,323278,FALSE,0.843,0.801,6,-8.712,0,0.0385,0.0195,0.116,0.12,0.908,116.017,4
37,205250,FALSE,0.622,0.738,8,-3.551,0,0.0301,0.000897,6.19E-06,0.105,0.466,125.005,4
0,240200,FALSE,0.787,0.679,9,-4.913,1,0.0658,0.416,0,0.15,0.876,89.996,4
44,164062,FALSE,0.832,0.73,5,-4.432,1,0.0345,0.4,0,0.0815,0.869,127.897,4
51,153870,FALSE,0.749,0.794,5,-6.798,0,0.0379,0.0198,3.67E-05,0.1,0.385,123.955,4
0,179397,FALSE,0.716,0.709,11,-4.683,0,0.0529,0.0749,0.00261,0.182,0.434,100.059,4
66,140226,FALSE,0.684,0.481,0,-10.305,1,0.0391,0.228,0,0.157,0.48,121.208,4
41,289960,FALSE,0.517,0.708,0,-4.606,1,0.0331,0.621,0,0.472,0.514,143.862,4
0,130306,FALSE,0.366,0.0467,9,-20.623,1,0.0375,0.927,8.87E-05,0.194,0.35,81.945,3
13,221262,FALSE,0.82,0.919,4,-5.952,0,0.0861,0.291,0.861,0.126,0.369,94.511,3
23,173000,FALSE,0.831,0.628,4,-10.486,0,0.4,0.182,0,0.372,0.77,156.997,4
43,121208,FALSE,0.491,0.417,5,-13.236,1,0.072,0.947,0.862,0.0993,0.215,149.838,4
39,235495,FALSE,0.856,0.829,2,-3.664,1,0.0848,0.22,0,0.0432,0.723,106.004,4
39,171480,FALSE,0.759,0.734,8,-3.457,1,0.0523,0.705,5.62E-06,0.131,0.892,126.058,4
0,180980,FALSE,0.644,0.899,7,-5.758,1,0.0773,0.0673,0.829,0.219,0.526,130.014,4
0,178000,FALSE,0.681,0.683,8,-6.444,0,0.0287,0.158,2.32E-05,0.273,0.64,120.027,4
44,220701,FALSE,0.522,0.916,0,-3.773,1,0.0447,0.00614,0,0.369,0.281,170.992,4
13,219746,FALSE,0.571,0.846,8,-6.087,0,0.0472,0.0598,0.00071,0.135,0.734,128.688,4
21,209040,FALSE,0.306,0.133,11,-14.451,0,0.0652,0.899,1.79E-05,0.081,0.22,82.414,4
61,189666,FALSE,0.447,0.993,7,-3.022,1,0.111,1.56E-05,0.027,0.474,0.108,140.018,4
41,248040,FALSE,0.574,0.477,2,-18.054,1,0.0302,0.00393,7.03E-05,0.222,0.923,145.703,4
46,309916,FALSE,0.754,0.582,4,-7.91,1,0.455,0.429,0,0.358,0.883,82.652,4
25,182013,FALSE,0.324,0.936,10,-5.967,1,0.129,0.0185,0.000224,0.0782,0.899,164.402,4
24,206186,FALSE,0.445,0.936,2,-3.706,0,0.0628,0.00556,5.02E-06,0.173,0.301,136.003,4
62,212146,FALSE,0.688,0.847,10,-3.238,0,0.0508,0.04,2.81E-06,0.598,0.453,93.979,4
35,227693,FALSE,0.751,0.735,0,-8.433,1,0.0303,0.0806,0.000553,0.285,0.79,123.992,4
31,314000,FALSE,0.662,0.625,4,-7.647,0,0.237,0.306,0,0.104,0.489,84.073,4
19,370533,FALSE,0.666,0.767,0,-6.603,1,0.104,0.18,0.000312,0.131,0.386,84.022,4
20,247704,FALSE,0.699,0.878,2,-5.567,1,0.0824,0.00557,2.69E-05,0.285,0.391,148.063,4
0,158413,FALSE,0.555,0.213,8,-9.262,1,0.0449,0.939,5.33E-05,0.113,0.498,125.126,4
52,255335,FALSE,0.0748,0.523,4,-8.069,1,0.0354,0.782,0.866,0.0886,0.0383,74.195,3
15,210280,FALSE,0.244,0.996,10,-3.689,0,0.171,1.15E-05,0.505,0.324,0.127,117.302,4
21,237555,FALSE,0.443,0.618,3,-6.319,1,0.0473,0.489,1.52E-05,0.187,0.32,144.021,4
43,150850,FALSE,0.664,0.35,5,-10.446,0,0.0268,0.93,0.079,0.116,0.312,99.993,4
50,198310,TRUE,0.881,0.79,10,-5.768,0,0.298,0.26,0.000223,0.313,0.779,138.964,4
23,198080,FALSE,0.0962,0.373,2,-10.712,1,0.0323,0.499,0.134,0.401,0.257,79.7,4
67,177220,TRUE,0.567,0.517,8,-7.548,1,0.0708,0.000292,0,0.141,0.627,179.959,4
69,125746,FALSE,0.691,0.741,4,-5.617,1,0.288,0.0868,0,0.109,0.318,161.917,4
52,471733,FALSE,0.498,0.644,9,-6.284,1,0.0339,0.0368,0,0.683,0.209,128.146,4
3,242573,FALSE,0.756,0.646,7,-5.795,1,0.319,0.152,1.81E-05,0.108,0.429,176.088,4
0,246813,FALSE,0.524,0.807,2,-4.16,1,0.0579,0.00415,0.000834,0.212,0.62,124.127,4
57,199264,FALSE,0.724,0.848,2,-4.724,1,0.0522,0.0787,9.16E-05,0.104,0.781,123.02,4
29,170536,FALSE,0.723,0.819,6,-5.643,1,0.0378,0.4,0,0.417,0.964,111.341,4
18,240426,FALSE,0.437,0.958,0,-2.781,0,0.0743,0.464,1.99E-06,0.214,0.522,152.038,4
35,137773,FALSE,0.444,0.953,0,-1.644,1,0.199,0.023,0,0.144,0.609,189.79,4
29,238466,FALSE,0.441,0.391,5,-8.883,1,0.0305,0.902,0.00308,0.105,0.343,79.95,4
29,48695,FALSE,0.66,0.917,7,-6.56,1,0.215,0.068,0.000216,0.683,0.74,138.065,3
43,228310,FALSE,0.739,0.685,2,-5.579,1,0.0453,0.618,0.00035,0.55,0.945,155.975,4
39,348226,FALSE,0.296,0.348,4,-10.548,1,0.0295,0.249,0.297,0.444,0.0703,159.955,4
30,356101,FALSE,0.548,0.834,11,-7.757,1,0.0348,0.023,0.000441,0.488,0.476,96.992,4
41,274581,FALSE,0.694,0.442,0,-9.519,1,0.0337,0.73,0,0.392,0.639,110.104,4
29,280693,FALSE,0.681,0.83,2,-6.139,1,0.0352,0.305,2.22E-05,0.086,0.814,96.39,4
43,271268,FALSE,0.485,0.949,10,-6.962,1,0.0423,0.000257,0.399,0.288,0.204,82.018,4
5,147333,FALSE,0.452,0.358,7,-13.2,1,0.17,0.819,0,0.116,0.571,150.213,4
18,263706,FALSE,0.61,0.213,11,-10.277,0,0.0293,0.917,0.000768,0.694,0.116,108.563,4
26,139133,FALSE,0.576,0.645,9,-4.608,0,0.0287,0.234,0,0.112,0.767,111.525,3
18,174600,FALSE,0.615,0.253,9,-10.067,0,0.0673,0.986,0,0.398,0.5,116.031,4
64,316680,FALSE,0.718,0.361,5,-9.74,0,0.0298,0.565,0.119,0.151,0.446,103,4
0,199533,FALSE,0.823,0.441,8,-7.645,1,0.156,0.636,7.68E-05,0.114,0.752,135.947,4
49,157066,FALSE,0.535,0.72,10,-5.969,1,0.0287,0.00221,0,0.0966,0.345,98.011,4
70,282373,TRUE,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43E-06,0.0519,0.523,93.908,4
11,221800,FALSE,0.398,0.34,4,-14.398,1,0.0374,0.71,0.0228,0.317,0.528,194.913,3
65,126573,FALSE,0.502,0.978,7,-3.278,1,0.0649,0.000163,1.27E-06,0.287,0.603,138.811,4
78,185520,FALSE,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3
20,633432,TRUE,0.495,0.896,10,-6.553,1,0.952,0.853,0,0.857,0.291,73.625,3
37,206680,FALSE,0.425,0.405,7,-12.428,0,0.0299,0.333,2.52E-05,0.136,0.382,160.058,3
41,66913,FALSE,0.711,0.728,1,-3.977,0,0.335,0.00631,0.00109,0.0887,0.461,164.871,4
44,213573,FALSE,0.734,0.706,0,-4.99,1,0.0375,0.000597,0.000276,0.273,0.335,119.993,4
0,203122,FALSE,0.708,0.598,5,-8.365,1,0.0291,0.037,0,0.17,0.698,112.027,4
47,249239,FALSE,0.408,0.871,0,-5.272,0,0.0688,0.0199,0.867,0.123,0.548,137.987,4
15,135915,FALSE,0.827,0.511,6,-15.485,0,0.0594,0.000929,0.246,0.152,0.494,143.067,4
66,225600,FALSE,0.796,0.836,6,-2.827,0,0.0473,0.00421,0.0068,0.101,0.68,100.033,4
76,125666,FALSE,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,4
33,131000,FALSE,0.341,0.0945,8,-23.961,0,0.0482,0.996,0.936,0.106,0.224,65.224,4
48,200949,FALSE,0.634,0.675,7,-4.924,1,0.045,0.786,0,0.141,0.539,147.86,4
25,256146,FALSE,0.635,0.792,4,-6.872,0,0.0517,0.0901,6.15E-06,0.211,0.897,89.361,4
26,162857,FALSE,0.701,0.878,10,-5.878,1,0.048,0.00117,0.411,0.347,0.283,125.994,4
53,346733,FALSE,0.471,0.604,4,-6.014,0,0.0286,0.00161,0.154,0.166,0.187,137.388,4
40,312240,FALSE,0.614,0.673,1,-9.503,1,0.162,0.0338,0,0.145,0.778,76.383,4
37,187226,FALSE,0.567,0.805,1,-5.995,0,0.0286,0.00656,0,0.282,0.887,145.977,4
55,164706,FALSE,0.504,0.782,2,-9.27,1,0.0301,0.0661,1.31E-06,0.115,0.619,123.883,4
25,198706,FALSE,0.352,0.868,7,-4.871,1,0.0491,9.22E-05,0.00588,0.0957,0.583,134.821,4
48,381045,FALSE,0.765,0.534,2,-6.867,1,0.101,0.258,4.82E-06,0.102,0.512,143.865,4
16,310213,FALSE,0.565,0.852,0,-3.869,0,0.034,0.00129,0.00114,0.0962,0.51,124.96,4
24,180160,FALSE,0.494,0.953,6,-8.205,0,0.0414,6.29E-05,0.663,0.349,0.631,109.425,4
32,442280,FALSE,0.526,0.292,4,-12.913,1,0.0282,0.506,4.12E-06,0.105,0.404,140.004,4
69,254653,FALSE,0.467,0.757,2,-3.01,1,0.0517,0.0866,0,0.0742,0.383,131.993,4
35,51933,FALSE,0.271,0.405,2,-10.839,1,0.0379,0.337,0.123,0.165,0.188,109.041,5
47,166504,TRUE,0.739,0.748,10,-5.287,0,0.0463,0.509,0,0.107,0.695,145.167,4
47,250416,FALSE,0.522,0.446,9,-8.113,1,0.0289,0.771,5.16E-06,0.121,0.283,124.308,4
36,271160,FALSE,0.682,0.673,9,-6.368,1,0.035,0.00696,0.00455,0.0818,0.866,145.125,4
8,242813,FALSE,0.904,0.596,6,-7.161,0,0.158,0.00148,0,0.331,0.373,119.957,4
60,228257,FALSE,0.649,0.947,7,-4.087,1,0.26,0.218,0.383,0.0532,0.579,164.943,4
38,189800,FALSE,0.647,0.802,2,-11.088,1,0.125,0.742,0,0.916,0.922,100.365,4
34,150271,FALSE,0.653,0.897,8,-5.694,0,0.0559,0.343,0.87,0.11,0.613,114.979,4
0,151510,TRUE,0.889,0.514,4,-6.38,1,0.17,0.134,0,0.0859,0.586,104.976,4
38,279240,FALSE,0.597,0.832,2,-7.03,0,0.128,0.0239,6.37E-06,0.0988,0.454,168.011,4
0,198388,FALSE,0.0849,0.177,6,-27.363,1,0.0482,0.752,0.92,0.112,0.0455,85.435,4
34,204800,FALSE,0.672,0.789,0,-5.684,0,0.1,0.00253,0.0269,0.562,0.666,75.024,4
48,285913,FALSE,0.748,0.646,1,-8.136,0,0.0652,0.0419,0.438,0.18,0.166,115.01,4
54,224120,FALSE,0.282,0.913,3,-1.995,0,0.0656,0.00283,0.00397,0.292,0.46,90.416,4
50,318880,FALSE,0.489,0.522,11,-5.291,1,0.0306,0.401,0,0.238,0.43,78.035,4
68,320960,FALSE,0.822,0.446,7,-8.899,0,0.0321,0.486,0.00102,0.147,0.654,119.994,4
38,201688,FALSE,0.469,0.921,8,-14.928,1,0.0779,0.768,0.528,0.397,0.0623,113.422,4
61,467320,FALSE,0.37,0.515,2,-9.487,0,0.0321,0.0233,0.205,0.0966,0.42,115.732,4
12,51586,FALSE,0.499,0.239,0,-22.421,0,0.0455,0.923,0.648,0.106,0.247,53.294,3
34,209025,FALSE,0.651,0.816,9,-5.621,0,0.0818,0.126,2.97E-05,0.165,0.507,118.939,4
34,333240,FALSE,0.645,0.635,0,-4.436,1,0.0221,0.0565,0,0.181,0.741,91.974,4
42,334586,FALSE,0.533,0.697,10,-8.384,1,0.101,0.59,0.043,0.869,0.636,84.298,4
1,163449,FALSE,0.693,0.643,4,-5.867,0,0.0828,0.138,0,0.108,0.477,95.055,4
60,274947,FALSE,0.536,0.623,7,-7.856,1,0.0743,0.693,2.04E-06,0.137,0.398,79.915,4
44,149318,FALSE,0.638,0.331,11,-12.28,0,0.032,0.957,0.867,0.103,0.208,66.005,4
54,438720,FALSE,0.749,0.731,4,-10.865,1,0.108,0.00314,0.867,0.111,0.0598,131.997,4
41,185647,FALSE,0.775,0.343,2,-12.83,1,0.134,0.913,0.831,0.585,0.461,85.05,4
35,319373,FALSE,0.649,0.848,7,-7.135,1,0.245,0.141,4.68E-05,0.265,0.684,177.017,3
41,161458,FALSE,0.591,0.378,7,-9.356,1,0.0603,0.482,0,0.11,0.669,120.082,3
0,240413,TRUE,0.83,0.739,7,-5.395,0,0.0627,0.136,2.11E-06,0.162,0.631,97.993,4
41,230586,FALSE,0.631,0.628,0,-7.494,1,0.0234,0.565,6.30E-06,0.962,0.389,98.041,4
10,292363,FALSE,0.719,0.792,9,-5.743,0,0.102,0.0685,1.79E-06,0.0598,0.853,164.998,4
44,184280,FALSE,0.424,0.316,10,-13.664,1,0.0494,0.914,3.55E-05,0.341,0.358,105.32,4
29,136640,FALSE,0.715,0.391,5,-11.747,1,0.0421,0.684,0,0.238,0.909,105.677,4
30,388613,FALSE,0.271,0.597,8,-4.128,0,0.0311,0.158,0.00135,0.246,0.0746,103.29,4
24,295533,FALSE,0.545,0.801,0,-2.898,1,0.0364,1.98E-05,0.053,0.0725,0.0775,118.989,4
61,121960,FALSE,0.678,0.494,2,-12.941,1,0.17,0.78,0,0.0737,0.803,84.398,4
0,115240,FALSE,0.484,0.332,1,-10.312,1,0.037,0.787,0,0.373,0.683,134.999,4
42,262528,FALSE,0.571,0.511,5,-5.953,1,0.0313,0.703,0,0.111,0.434,125.852,4
19,264785,FALSE,0.511,0.954,8,-1.906,1,0.0633,0.488,0,0.915,0.676,134.027,4
44,207453,FALSE,0.728,0.333,10,-11.611,1,0.0387,0.462,0,0.112,0.966,102.568,4
29,300300,FALSE,0.674,0.513,1,-6.53,1,0.0887,0.437,0,0.0818,0.63,67.524,4
0,147653,FALSE,0.754,0.498,6,-8.74,0,0.0882,0.518,0.0384,0.102,0.542,96.088,4
0,214289,FALSE,0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.011,4
54,263947,TRUE,0.304,0.987,7,-2.578,1,0.193,6.13E-05,0.000162,0.371,0.153,149.992,4
34,354560,FALSE,0.563,0.559,4,-6.123,1,0.0256,0.0298,0,0.117,0.355,130.061,4
51,144644,FALSE,0.595,0.0477,11,-14.672,1,0.0662,0.923,0,0.0909,0.513,118.162,3
19,228800,FALSE,0.438,0.975,6,-2.279,1,0.0453,0.00129,3.04E-05,0.304,0.13,149.919,4
49,259320,FALSE,0.444,0.423,9,-12.036,1,0.0452,0.736,0,0.113,0.538,88.178,4
38,143068,FALSE,0.838,0.525,7,-10.115,1,0.238,0.25,6.46E-05,0.0895,0.369,88.007,4
